t0,t1,close_price_uṕ,close_price_variation,price_variation,volumefrom,pos
2018-09-17 01:54:59, 2018-09-17 01:55:59, false, -0.1034, -0.0015, 0.1858, true
2018-09-17 01:55:59, 2018-09-17 01:56:59, false, -0.0606, 0.0160, -0.3722, true
2018-09-17 01:56:59, 2018-09-17 01:57:59, false, -0.0133, 0.0313, 0.0012, true
2018-09-17 01:57:59, 2018-09-17 01:58:59, true, 0.0626, 0.0847, -0.0648, true
2018-09-17 01:58:59, 2018-09-17 01:59:59, false, -0.0308, 0.0626, 0.5975, true
2018-09-17 01:59:59, 2018-09-17 02:00:59, false, -0.0125, 0.0484, 0.5059, true
2018-09-17 02:00:31, 2018-09-17 02:01:31, false, -0.0401, 0.0097, -1.1832, true
2018-09-17 03:24:57, 2018-09-17 03:25:57, true, 0.0400, 0.1537, -0.0169, true
2018-09-17 03:25:59, 2018-09-17 03:26:59, false, -0.0092, 0.0510, -0.0095, true
2018-09-17 03:26:59, 2018-09-17 03:27:59, false, -0.0031, 0.0059, 0.0112, true
2018-09-17 03:27:59, 2018-09-17 03:28:59, false, -0.0006, 0.0132, 0.0704, true
2018-09-17 03:28:59, 2018-09-17 03:29:59, false, -0.0316, -0.0211, 0.0126, true
2018-09-17 03:29:59, 2018-09-17 03:30:59, false, -0.0043, 0.0023, -0.1399, true
2018-09-17 03:30:59, 2018-09-17 03:31:59, true, 0.0091, 0.0105, 0.0057, true
2018-09-17 03:31:59, 2018-09-17 03:32:59, true, 0.0028, 0.0126, -0.0243, true
2018-09-17 03:32:59, 2018-09-17 03:33:59, false, -0.0211, 0.0129, 0.0584, true
2018-09-17 03:33:59, 2018-09-17 03:34:59, true, 0.0009, 0.0009, 0.0042, true
2018-09-17 03:34:58, 2018-09-17 03:35:58, true, 0.0005, 0.0137, 0.0116, true
2018-09-17 03:35:59, 2018-09-17 03:36:59, false, -0.0022, 0.0043, 0.0475, true
2018-09-17 03:36:59, 2018-09-17 03:37:59, true, 0.0085, 0.0186, -0.0314, true
2018-09-17 03:37:58, 2018-09-17 03:38:58, false, -0.0026, 0.0277, -0.0886, true
2018-09-17 03:38:57, 2018-09-17 03:39:57, true, 0.0162, 0.0189, 0.2238, true
2018-09-17 03:39:58, 2018-09-17 03:40:58, true, 0.0040, 0.0203, -0.0491, true
2018-09-17 03:40:59, 2018-09-17 03:41:59, true, 0.0613, 0.0873, -0.1022, true
2018-09-17 03:41:59, 2018-09-17 03:42:59, true, 0.0009, 0.0647, -0.0727, true
2018-09-17 03:42:59, 2018-09-17 03:43:59, true, 0.0314, 0.0345, 0.0180, true
2018-09-17 03:43:59, 2018-09-17 03:44:59, false, -0.0065, 0.0317, 0.0077, true
2018-09-17 03:44:59, 2018-09-17 03:45:59, false, -0.0220, 0.0015, 0.0357, true
2018-09-17 03:45:59, 2018-09-17 03:46:59, false, -0.0188, 0.0060, -0.0482, true
2018-09-17 03:46:58, 2018-09-17 03:47:58, false, -0.0037, 0.0071, 0.0696, true
2018-09-17 03:47:59, 2018-09-17 03:48:59, false, -0.0055, 0.0006, 0.1386, true
2018-09-17 03:48:59, 2018-09-17 03:49:59, true, 0.0146, 0.0163, -0.1238, true
2018-09-17 03:49:59, 2018-09-17 03:50:59, false, -0.0248, 0.0194, 0.0768, true
2018-09-17 03:50:58, 2018-09-17 03:51:58, false, -0.0396, 0.0112, -0.0119, true
2018-09-17 03:51:59, 2018-09-17 03:52:59, true, 0.0014, 0.0023, -0.1308, true
2018-09-17 03:52:58, 2018-09-17 03:53:58, true, 0.0169, 0.0194, -0.0059, true
2018-09-17 03:53:52, 2018-09-17 03:54:52, false, -0.0043, 0.0151, 0.0333, true
2018-09-17 04:10:59, 2018-09-17 04:11:59, false, -0.0056, 0.0037, -0.2654, true
2018-09-17 04:11:59, 2018-09-17 04:12:59, false, -0.0056, 0.0119, 0.0803, true
2018-09-17 04:12:59, 2018-09-17 04:13:59, false, -0.0400, 0.0275, -0.4304, true
2018-09-17 04:13:59, 2018-09-17 04:14:59, false, -0.0311, 0.0088, 0.1613, true
2018-09-17 04:14:58, 2018-09-17 04:15:58, false, -0.0379, 0.0048, -0.0971, true
2018-09-17 04:15:58, 2018-09-17 04:16:58, true, 0.0681, 0.1007, -0.0213, true
2018-09-17 04:16:59, 2018-09-17 04:17:59, false, -0.0060, 0.0005, 0.1687, true
2018-09-17 04:17:59, 2018-09-17 04:18:59, true, 0.0057, 0.0059, -0.1387, true
2018-09-17 04:18:59, 2018-09-17 04:19:59, false, -0.0077, 0.0133, 0.0646, true
2018-09-17 04:19:59, 2018-09-17 04:20:59, true, 0.0420, 0.0446, 0.3605, true
2018-09-17 04:20:26, 2018-09-17 04:21:26, true, 0.0073, 0.0517, -0.2462, true
2018-09-17 07:07:59, 2018-09-17 07:08:59, true, 0.0229, 0.0362, -0.0651, true
2018-09-17 07:08:59, 2018-09-17 07:09:59, true, 0.0366, 0.0591, 0.5811, true
2018-09-17 07:09:59, 2018-09-17 07:10:59, true, 0.0229, 0.0567, -0.6079, true
2018-09-17 09:21:59, 2018-09-17 09:22:59, false, -0.0116, 0.0141, 0.3757, true
2018-09-17 09:22:59, 2018-09-17 09:23:59, true, 0.0029, 0.0031, -0.5620, true
2018-09-17 09:23:59, 2018-09-17 09:24:59, false, -0.0144, 0.0160, 0.3519, true
2018-09-17 10:01:59, 2018-09-17 10:02:59, true, 0.0136, 0.0338, -0.1162, true
2018-09-17 12:02:59, 2018-09-17 12:03:59, true, 0.0645, 0.0695, -2.5616, true
2018-09-17 12:03:59, 2018-09-17 12:04:59, false, -0.0449, 0.1955, -1.4115, true
2018-09-17 12:04:59, 2018-09-17 12:05:59, false, -0.0237, 0.0005, -0.6676, true
2018-09-17 12:05:59, 2018-09-17 12:06:59, true, 0.0019, 0.0150, -0.8287, true
2018-09-17 12:06:58, 2018-09-17 12:07:58, false, -0.0748, 0.0021, 0.4815, true
2018-09-17 13:32:58, 2018-09-17 13:33:58, true, 0.0242, 0.0537, 0.2302, true
2018-09-17 13:33:59, 2018-09-17 13:34:59, true, 0.0167, 0.0455, -0.1710, true
2018-09-17 13:34:58, 2018-09-17 13:35:58, true, 0.0525, 0.0692, -0.0598, true
2018-09-17 13:35:59, 2018-09-17 13:36:59, false, -0.0002, 0.0608, 0.0721, true
2018-09-17 13:36:59, 2018-09-17 13:37:59, true, 0.0642, 0.0700, 0.3509, true
