t0,t1,close_price_uṕ,close_price_variation,price_variation,volumefrom,pos
2018-09-26 18:00:59, 2018-09-26 18:01:59, true, 0.0314, 0.0432, 0.2939, true
2018-09-26 18:01:59, 2018-09-26 18:02:59, false, -0.0042, 0.0570, -0.4057, true
2018-09-26 18:02:59, 2018-09-26 18:03:59, false, -0.0195, 0.0129, 0.3934, true
2018-09-26 18:03:59, 2018-09-26 18:04:59, true, 0.0012, 0.0212, -0.4296, true
2018-09-26 18:04:59, 2018-09-26 18:05:59, false, -0.0121, 0.0068, -0.0117, true
2018-09-26 18:05:59, 2018-09-26 18:06:59, false, -0.0168, 0.0048, 0.1359, true
2018-09-26 18:06:58, 2018-09-26 18:07:58, true, 0.0082, 0.0094, -0.1667, true
2018-09-26 18:07:59, 2018-09-26 18:08:59, true, 0.0058, 0.0186, 0.1046, true
2018-09-26 18:08:59, 2018-09-26 18:09:59, true, 0.0217, 0.0334, 0.3024, true
2018-09-26 18:09:59, 2018-09-26 18:10:59, false, -0.0163, 0.0224, -0.3074, true
2018-09-26 18:10:59, 2018-09-26 18:11:59, true, 0.0100, 0.0152, -0.0092, true
2018-09-26 18:11:59, 2018-09-26 18:12:59, false, -0.0077, 0.0100, -0.0403, true
2018-09-26 18:12:58, 2018-09-26 18:13:58, true, 0.0284, 0.0318, 0.0755, true
2018-09-26 18:13:58, 2018-09-26 18:14:58, false, 0.0000, 0.0469, -0.0619, true
2018-09-26 18:14:59, 2018-09-26 18:15:59, false, -0.0066, 0.0132, 0.1563, true
2018-09-26 18:15:59, 2018-09-26 18:16:59, false, -0.0085, 0.0169, -0.0669, true
2018-09-26 18:16:59, 2018-09-26 18:17:59, true, 0.0042, 0.0204, -0.1121, true
2018-09-26 18:17:59, 2018-09-26 18:18:59, true, 0.0065, 0.0108, 0.0235, true
2018-09-26 18:18:59, 2018-09-26 18:19:59, false, -0.0083, 0.0260, 0.0595, true
2018-09-26 18:19:59, 2018-09-26 18:20:59, true, 0.0015, 0.0221, -0.0138, true
2018-09-26 18:20:59, 2018-09-26 18:21:59, false, -0.0055, 0.0063, -0.0944, true
2018-09-26 18:21:59, 2018-09-26 18:22:59, false, -0.0160, 0.0063, 0.0789, true
2018-09-26 18:22:59, 2018-09-26 18:23:59, true, 0.0046, 0.0103, 0.0730, true
2018-09-26 18:23:29, 2018-09-26 18:24:29, false, -0.0117, 0.0131, 0.0272, true
2018-09-26 17:24:58, 2018-09-26 17:25:58, false, -0.0005, 0.0129, -0.0160, true
2018-09-26 17:25:58, 2018-09-26 17:26:58, false, -0.0075, 0.0051, -0.0069, true
2018-09-26 17:26:59, 2018-09-26 17:27:59, true, 0.0037, 0.0055, -0.0259, true
2018-09-26 17:27:59, 2018-09-26 17:28:59, false, -0.0009, 0.0054, 0.0608, true
2018-09-26 17:28:58, 2018-09-26 17:29:58, true, 0.0079, 0.0091, 0.0503, true
2018-09-26 17:29:59, 2018-09-26 17:30:59, true, 0.0295, 0.0408, 0.5747, true
2018-09-26 17:30:59, 2018-09-26 17:31:59, false, -0.0140, 0.0348, -0.6405, true
2018-09-26 17:31:59, 2018-09-26 17:32:59, true, 0.0003, 0.0043, -0.0322, true
2018-09-26 17:32:59, 2018-09-26 17:33:59, false, -0.0046, 0.0020, 0.0174, true
2018-09-26 17:33:59, 2018-09-26 17:34:59, true, 0.0074, 0.0103, 0.4451, true
2018-09-26 17:34:59, 2018-09-26 17:35:59, true, 0.0237, 0.0356, -0.0676, true
2018-09-26 17:35:59, 2018-09-26 17:36:59, false, -0.0149, 0.0274, -0.2779, true
2018-09-26 17:36:59, 2018-09-26 17:37:59, false, -0.0028, 0.0025, -0.0075, true
2018-09-26 17:37:59, 2018-09-26 17:38:59, true, 0.0251, 0.0291, -0.1180, true
2018-09-26 17:38:59, 2018-09-26 17:39:59, true, 0.0128, 0.0422, 0.0709, true
2018-09-26 17:39:59, 2018-09-26 17:40:59, false, -0.0052, 0.0169, -0.0726, true
2018-09-26 17:40:59, 2018-09-26 17:41:59, false, -0.0025, 0.0051, 0.0051, true
2018-09-26 17:41:59, 2018-09-26 17:42:59, false, -0.0002, 0.0125, 0.0332, true
2018-09-26 17:42:59, 2018-09-26 17:43:59, true, 0.0017, 0.0057, 0.0438, true
2018-09-26 17:43:59, 2018-09-26 17:44:59, false, -0.0032, 0.0046, 0.0466, true
2018-09-26 17:44:58, 2018-09-26 17:45:58, true, 0.0060, 0.0066, -0.0352, true
2018-09-26 17:45:59, 2018-09-26 17:46:59, true, 0.0031, 0.0103, 0.3374, true
2018-09-26 17:46:59, 2018-09-26 17:47:59, false, -0.0206, 0.0092, -0.2528, true
2018-09-26 17:47:59, 2018-09-26 17:48:59, true, 0.0098, 0.0105, -0.0689, true
2018-09-26 17:48:59, 2018-09-26 17:49:59, false, -0.0112, 0.0168, -0.0662, true
2018-09-26 17:49:59, 2018-09-26 17:50:59, false, -0.0032, 0.0034, 0.0120, true
2018-09-26 17:50:59, 2018-09-26 17:51:59, false, -0.0063, 0.0006, -0.0671, true
2018-09-26 17:51:59, 2018-09-26 17:52:59, true, 0.0103, 0.0214, 0.1180, true
2018-09-26 17:52:59, 2018-09-26 17:53:59, true, 0.0375, 0.0480, 0.7076, true
2018-09-26 17:53:58, 2018-09-26 17:54:58, true, 0.0295, 0.0709, -0.1645, true
2018-09-26 17:54:59, 2018-09-26 17:55:59, true, 0.0260, 0.0720, -0.3784, true
2018-09-26 17:55:59, 2018-09-26 17:56:59, true, 0.0023, 0.0417, -0.1794, true
2018-09-26 17:56:59, 2018-09-26 17:57:59, false, -0.0075, 0.0112, -0.0326, true
2018-09-26 17:57:59, 2018-09-26 17:58:59, true, 0.0078, 0.0097, 0.1588, true
2018-09-26 17:58:59, 2018-09-26 17:59:59, false, -0.0106, 0.0135, 0.3558, true
2018-09-26 17:59:59, 2018-09-26 18:00:59, false, -0.0035, 0.0165, -0.3833, true
