t0,t1,close_price_uṕ,close_price_variation,price_variation,volumefrom,pos
2018-09-18 00:25:59, 2018-09-18 00:26:59, false, -0.0214, 0.0210, -0.0688, true
2018-09-18 00:33:59, 2018-09-18 00:34:59, false, -0.0058, 0.0024, 0.1040, true
2018-09-18 00:34:59, 2018-09-18 00:35:59, false, -0.0099, 0.0014, 0.0280, true
2018-09-18 00:35:59, 2018-09-18 00:36:59, false, 0.0000, 0.0056, -0.0614, true
2018-09-18 00:36:59, 2018-09-18 00:37:59, false, -0.0014, 0.0008, 0.1576, true
2018-09-18 00:37:59, 2018-09-18 00:38:59, false, -0.0054, 0.0019, -0.1627, true
2018-09-18 00:38:59, 2018-09-18 00:39:59, true, 0.0022, 0.0043, -0.0285, true
2018-09-18 00:39:59, 2018-09-18 00:40:59, true, 0.0125, 0.0166, 0.0526, true
2018-09-18 00:40:59, 2018-09-18 00:41:59, false, -0.0006, 0.0179, -0.0082, true
2018-09-18 00:41:59, 2018-09-18 00:42:59, false, -0.0045, 0.0021, 0.0177, true
2018-09-18 00:42:59, 2018-09-18 00:43:59, false, -0.0002, 0.0006, 0.0432, true
2018-09-18 00:43:59, 2018-09-18 00:44:59, false, -0.0035, 0.0034, 0.1921, true
2018-09-18 00:44:59, 2018-09-18 00:45:59, true, 0.0043, 0.0051, -0.2858, true
2018-09-18 00:45:02, 2018-09-18 00:46:02, true, 0.0050, 0.0094, 0.0997, true
2018-09-18 00:55:59, 2018-09-18 00:56:59, false, -0.0010, 0.0019, -0.2876, true
2018-09-18 01:14:59, 2018-09-18 01:15:59, true, 0.0205, 0.0959, 0.3946, true
2018-09-18 01:15:59, 2018-09-18 01:16:59, true, 0.0056, 0.0270, -0.7931, true
2018-09-18 01:16:58, 2018-09-18 01:17:58, false, -0.0074, 0.0153, -0.0022, true
2018-09-18 01:17:59, 2018-09-18 01:18:59, false, -0.0022, 0.0075, 0.0583, true
2018-09-18 01:18:59, 2018-09-18 01:19:59, true, 0.0126, 0.0133, 0.0072, true
2018-09-18 01:19:59, 2018-09-18 01:20:59, false, -0.0019, 0.0099, -0.1553, true
2018-09-18 01:20:59, 2018-09-18 01:21:59, true, 0.0018, 0.0056, -0.0118, true
